"PreTaxCost","BillingMonth","ResourceId","MeterCategory","MeterSubcategory","Meter","Currency"
"18.21312","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-scommi-rg/providers/microsoft.network/publicipprefixes/ch1-pip-pfx","Virtual Network","Public IP Prefix","Standard Static IP Addresses","USD"
"2.55192","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-scommi-rg/providers/microsoft.sql/managedinstances/ch1-sqlmi-scom","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"1.5","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-scommi-rg/providers/microsoft.sql/managedinstances/ch1-sqlmi-scom","Microsoft Defender for Cloud","SQL Database","Standard Node","USD"
"221.97037632","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-scommi-rg/providers/microsoft.sql/managedinstances/ch1-sqlmi-scom","SQL Managed Instance","Managed Instance General Purpose - Compute Gen5","vCore","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-scommi-rg/providers/microsoft.sql/managedinstances/ch1-sqlmi-scom","SQL Managed Instance","Managed Instance General Purpose - SQL License","vCore","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"0.0001536378","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"1.8E-08","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.00202519052149728","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Microsoft Defender for Cloud","Storage","Malware Scanning Data Ingested","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"1.1234784E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Files","List Operations","USD"
"1.47E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Files","Read Operations","USD"
"4.494672E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tables","Batch Write Operations","USD"
"0.0059942148866","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","All Other Operations","USD"
"0.0005663561696","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","Hot LRS Data Stored","USD"
"0.0014573","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","Hot LRS Write Operations","USD"
"0.0052275129825","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","Hot Read Operations","USD"
"0.0016705962","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","Index Tags","USD"
"0.00043225","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-stagingrg/providers/microsoft.storage/storageaccounts/ch1stagingsa","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"4.16895149275681E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-34875040-vmss","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"0.000263568889349699","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-34875040-vmss","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"28.5132861696","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-34875040-vmss","Virtual Machines","Dv3/DSv3 Series","D2 v3/D2s v3","USD"
"4.74102757871176E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-window-33311137-vmss","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"1.9240714609623E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-window-33311137-vmss","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"3.11520048","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-window-33311137-vmss","Virtual Machines","Dv3/DSv3 Series","D2 v3/D2s v3","USD"
"0.0940220884211361","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/loadbalancers/kubernetes","Load Balancer","All","Standard Data Processed","USD"
"4.464","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/loadbalancers/kubernetes","Load Balancer","All","Standard Included LB Rules and Outbound Rules","USD"
"1.89745216666667","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/publicipaddresses/e6d3e450-cd67-49ad-84ec-7410a9ccb9fc","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"1.89919466666667","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/publicipaddresses/kubernetes-a62a5117ec3634f6caa93219fa68b6e8","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"0.0159194478048012","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-12067449-vmss","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"0.00172146788612008","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-12067449-vmss","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"28.5638459904","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-linuxpool-12067449-vmss","Virtual Machines","Dv3/DSv3 Series","D2 v3/D2s v3","USD"
